Passo,Step,Valor do Passo,Duracao (s),Timestamp
26,"[False, True, True, False, False, True, False, True]",101,0.2824571132659912,1752098460.470442
27,"[False, True, False, False, False, True, False, True]",69,0.056299448013305664,1752098460.5267415
28,"[False, True, False, True, True, False, False, True]",89,0.16886687278747559,1752098460.6956084
29,"[False, False, False, True, True, False, False, True]",25,0.06977105140686035,1752098460.7653794
30,"[False, False, False, False, True, False, False, True]",9,0.051081180572509766,1752098460.8164606
31,"[True, False, False, False, True, False, True, False]",138,0.20707249641418457,1752098461.023533
32,"[True, False, False, True, True, False, True, False]",154,0.08973884582519531,1752098461.113272
33,"[True, False, False, False, True, False, True, False]",138,0.045475006103515625,1752098461.158747
34,"[True, False, True, False, True, False, True, False]",170,0.11916160583496094,1752098461.2779086
35,"[True, False, True, False, False, True, False, False]",164,0.00199127197265625,1752098461.2798998
36,"[True, False, False, False, False, True, False, False]",132,0.04085111618041992,1752098461.320751
37,"[False, False, False, False, False, True, False, False]",4,0.057859182357788086,1752098461.3786101
38,"[False, True, False, False, False, True, False, True]",69,0.541558027267456,1752098461.9201682
39,"[False, True, True, False, False, True, False, True]",101,0.2807774543762207,1752098462.2009456
40,"[False, True, False, False, False, True, False, True]",69,0.05725264549255371,1752098462.2581983
41,"[False, True, False, True, True, False, False, True]",89,0.1671736240386963,1752098462.425372
42,"[False, False, False, True, True, False, False, True]",25,0.07000422477722168,1752098462.495376
43,"[False, False, False, False, True, False, False, True]",9,0.05135154724121094,1752098462.5467277
44,"[True, False, False, False, True, False, True, False]",138,0.20671510696411133,1752098462.7534428
45,"[True, False, False, True, True, False, True, False]",154,0.08638596534729004,1752098462.8398287
